n,C(n2),mu_bound,density,parts,certified_K,partcap,certified,fallback,witness
2173,2359878,258121,0.109379,3,4,3,1,0,"p=727 q=359: 1x727 + 1x727 + 1x719*   (* foreign)"
2174,2362051,1180482,0.499770,1,2,1,1,0,"p=1087 q=2: 2x1087"
2175,2364225,149189,0.063103,3,4,3,1,0,"p=701 q=193: 1x773* + 1x701 + 1x701   (* foreign)"
2176,2366400,482653,0.203961,2,3,2,1,0,"p=1193 q=491: 1x1193 + 1x983*   (* foreign)"
2177,2368576,337435,0.142463,1,3,2,1,0,"p=311 q=7: 7x311"
2178,2370753,490545,0.206915,2,3,2,1,0,"p=991 q=593: 1x1187* + 1x991   (* foreign)"
2180,2375110,268278,0.112954,2,3,2,1,0,"p=733 q=241: 1x1447* + 1x733   (* foreign)"
2181,2377290,791703,0.333028,1,2,1,1,0,"p=727 q=3: 3x727"
2182,2379471,1189190,0.499771,1,2,1,1,0,"p=1091 q=2: 2x1091"
2183,2381653,97903,0.041107,3,5,4,1,0,"p=443 q=3: 1x1297* + 1x443 + 1x443   (* foreign)"
2184,2383836,496506,0.208280,2,3,2,1,0,"p=997 q=593: 1x1187* + 1x997   (* foreign)"
2185,2386020,258121,0.108181,3,4,3,1,0,"p=733 q=359: 1x733 + 1x733 + 1x719*   (* foreign)"
2186,2388205,1193556,0.499771,1,2,1,1,0,"p=1093 q=2: 2x1093"
2188,2392578,597324,0.249657,1,3,2,1,0,"p=547 q=2: 4x547"
2189,2394766,216711,0.090494,1,4,3,1,0,"p=199 q=11: 11x199"
2190,2396955,518671,0.216387,2,3,2,1,0,"p=1171 q=509: 1x1171 + 1x1019*   (* foreign)"
2191,2399145,341796,0.142466,1,3,2,1,0,"p=313 q=7: 7x313"
2192,2401336,268278,0.111720,2,3,2,1,0,"p=733 q=3: 1x1459* + 1x733   (* foreign)"
2193,2403528,228826,0.095204,3,4,3,1,0,"p=677 q=419: 1x839* + 1x677 + 1x677   (* foreign)"
2194,2405721,1202312,0.499772,1,2,1,1,0,"p=1097 q=2: 2x1097"
2195,2407915,480705,0.199635,1,3,2,1,0,"p=439 q=5: 5x439"
2196,2410110,508536,0.211001,2,3,2,1,0,"p=1009 q=593: 1x1187* + 1x1009   (* foreign)"
2198,2414503,281625,0.116639,2,3,2,1,0,"p=751 q=241: 1x1447* + 1x751   (* foreign)"
2199,2416701,804834,0.333030,1,2,1,1,0,"p=733 q=3: 3x733"
2200,2418900,518671,0.214424,2,3,2,1,0,"p=1181 q=509: 1x1181 + 1x1019*   (* foreign)"
2201,2421100,154846,0.063957,3,4,3,1,0,"p=557 q=181: 1x1087* + 1x557 + 1x557   (* foreign)"
2202,2423301,421821,0.174069,2,3,2,1,0,"p=919 q=641: 1x1283* + 1x919   (* foreign)"
2204,2427706,286146,0.117867,2,3,2,1,0,"p=757 q=241: 1x1447* + 1x757   (* foreign)"
2205,2429910,258121,0.106227,3,4,3,1,0,"p=743 q=359: 1x743 + 1x743 + 1x719*   (* foreign)"
2206,2432115,1215506,0.499773,1,2,1,1,0,"p=1103 q=2: 2x1103"
2208,2436528,520710,0.213710,2,3,2,1,0,"p=1021 q=593: 1x1187* + 1x1021   (* foreign)"
2210,2440945,325967,0.133541,2,3,2,1,0,"p=811 q=233: 1x1399* + 1x811   (* foreign)"
2211,2443155,523776,0.214385,2,3,2,1,0,"p=2 q=593: 1x1187* + 1x1024   (* foreign)"
2212,2445366,518671,0.212104,2,3,2,1,0,"p=1193 q=509: 1x1193 + 1x1019*   (* foreign)"
